name
六味安消散
参芪云芝颗粒
益元黄精糖浆
寿星补汁
紫草膏
门冬氨酸钾镁口服溶液
川郁风寒熨剂
生化丸
布洛芬口服液
氨咖黄敏片
氧氟沙星颗粒
尼莫地平片
清热醒脑灵片
红霉素眼膏
黄英咳喘糖浆
防风通圣丸
绞股蓝总甙胶囊
辛伐他汀分散片
复方川贝止咳糖浆
注射用枸橼酸钠
鼻炎康片
碳酸钙咀嚼片
三胶颗粒
过氧乙酸溶液
吡拉西坦葡萄糖注射液
舒肝康胶囊
麝香追风止痛膏
茵芪肝复颗粒
氢溴酸右美沙芬胶囊
乳酸亚铁糖浆
吡拉西坦注射液
复方皂矾丸[药典]
盐酸地美索酯片
去甲斑蝥酸钠注射液
盐酸头孢他美酯片
注射用盐酸大观霉素
柴银感冒颗粒
金刺参九正合剂
益母草膏
唑来膦酸注射液
银杏叶口服液
麝香壮骨膏
盐酸伐地那非片
肿节风注射液
海天益肾胶囊
玫芦消痤膏
佳蓉片
氯化钾注射液
桃芪生血胶囊
盐酸苯海拉明注射液
益母草颗粒
止带片
快应茶
阿昔洛韦注射液
注射用阿昔洛韦
维儿康洗液
生脉饮
复方五味子糖浆
罗通定片
口服葡萄糖
甲磺酸氨氯地平片
归脾丸
浓氯化钠注射液
氟芬那酸胶囊
尼可地尔片
地西泮片曾用名：安定片
十二味痹通搽剂
滋肾育胎丸
山梨醇注射液
归芪补血口服液
西汉古酒
盐酸左西替利嗪片
鹿角霜
板蓝根糖浆
小儿化滞健脾丸
六甲蜜胺肠溶片
龙胆泻肝片
葛根素
多潘立酮片
乙酰半胱氨酸颗粒
芦笋颗粒
十全大补合剂
益虚宁片
舒胃药酒
通塞脉片
参茸珍宝片
吡拉西坦片
氯霉素滴眼液
灵芝益寿胶囊
复方阿胶胶囊
吡嘧司特钾滴眼液
养血生发胶囊
硬脂酸红霉素颗粒
甲硝唑片
香砂六君丸
保妇康泡沫剂
非诺贝特片
田七痛经胶囊
健胃消炎颗粒
奥沙普嗪分散片
硫普罗宁注射液
复方醋酸氯己定栓
骨刺片
复方木麻黄片
鹿茸参鞭酒
桑椹冲剂
乙琥胺糖浆
蛲虫药膏
盐酸格拉司琼胶囊
便 通 胶 囊
双藤筋骨片
珊瑚七十味丸
舒心通脉胶囊
复方水杨酸搽剂
黄芪建中丸
克林霉素磷酸酯凝胶
冻干水痘减毒活疫苗
养阴清肺膏
盐酸索他洛尔片
白连止痢胶囊
玉真散
复方元胡止痛片
消痔灵片
阿普唑仑片
梅苏丸
乳癖消颗粒
七生力片
芩暴红止咳胶囊
复方田七胃痛胶囊
浓缩水牛角颗粒
木瓜丸
清开灵分散片
赖氨匹林散
小青龙颗粒
骨仙片
小儿感冒宁糖浆
溶栓脑通胶囊
血塞通胶囊
三金胶囊
阿那曲唑片
玄麦甘桔胶囊
熊胆粉
氢溴酸二氢加兰他敏注射液
百宝丹搽剂
舒筋活血丸
注射用磷酸氟达拉滨
注射用谷氨酸钠
痢必灵片
复方雷尼替丁颗粒
盐酸丙米嗪片
参桂鹿茸丸
美洛昔康片
龟甲胶颗粒
绍兴大补酒
吸附霍乱类毒素、全菌体疫苗
肝健胶囊
金泽冠心胶囊
枸橼酸莫沙必利片
咳宁胶囊
氨苯蝶啶氢氯噻嗪片
玉竹冲剂
心达康片
银翘解毒合剂
雷米普利片
复方瓜子金含片
注射用低分子量肝素钠
利福定胶囊
瘀血痹胶囊
莲必治注射液
牛黄解毒胶囊
安脑丸
溃得康颗粒
复方碳酸钙泡腾片
复方罗汉果止咳冲剂
脊髓灰质炎减毒疫苗糖丸
固精补肾丸
金黄色葡萄球菌滤液制剂(高聚生)
牛黄蛇胆川贝胶囊
消癌平注射液
化瘀舒经胶囊
己酮可可碱注射液
牛黄千金散
比沙可啶肠溶片
滋补水鸭合剂
磺胺嘧啶眼膏
白金丸
伤痛克酊
头孢泊肟酯胶囊
双羟萘酸噻嘧啶片
贝前列素钠片
牛黄清感胶囊
肾炎康复片
