name
丁茄根
丁香地
丁香锁阳
七味莲
七甲基
万筋藤
三七叶茎
三七总甙
三七总皂甙
三七肉桂
三七茎叶
三七酊
三叉片
三梭
三药
上荆皮
丙二醇升
两者之比为
丰城鸡血藤
丸节茶
丹参干浸膏
丹参数
丹参浸膏
丹参酮粉
主地黄
主要原料
主要成份
主要由人参
主要由柴胡
主要药味
乌梅肉
乌梢蛇等
乌药干浸膏
乌药白芍
乌鸡粉
乙菌成
乙醇升
乙醇腐剂
乙醇适量
九节草蒲
乳香没药
乳香粉
了棒
二氧乙酰胺
二氧化物
二甲基亚矾
二酮缩氨脲
二酮醋酸酯
二钾硅油
云实皮
云芝提取物
五味于
五味子浸膏
五味子等
五味子酊
五灵脂膏
亚大黄
亮兰
人参果皂苷
人参浸膏
人参淫羊藿
人参熟地黄
人参白术
人参粉
人参酸肌肽
人参醇
人参香精
人参鹿茸
人参麦冬
人工竺黄
人工虎骨粉
人工麝香等
人造香地
他莫司
仙鹤瓦楞子
伸筋
低分子右旋
佐匹隆
余甘子粉
使君子仁
使君子肉
保肝浸膏
假苟叶
党党参
党参流浸膏
党参清膏
党参白术
党参黄芪
兜茶
全鹿干
共芩
其中维生素
其化学名为
其化学名称
其成分为
其组份为
其组分
其组分为
其组分为每
其组成为
其结构式为
内含氯化钠
内含蜂王浆
冬氨酸
冬青提取物
冬青油等
冰片制成
冰片樟脑
冰片等
冰片等药物
冰片薄荷脑
冰片黄连
净竹
几茶
凡士林适量
利巴书林
制山茱萸
制成
制成的酒剂
制松节油
制松节油升
制用稀释液
制磁石
制菟丝子
刺五加多糖
刺五加清膏
刺梨果
剌蒺藜浸膏
前生姜
前胡干浸膏
前胡桔梗
力嘎都
勒苋菜
包衣剂
包衣粉
化学名
化学名称为
化钾
化香树果序
北参清膏
北合欢
北葶苈子
半夏曲二两
半夏曲等
半枝莲等
半校莲
华佩兰
南布正
南蚊藤果
卡他奈瑟菌
厚朴二两
厚补
古日古木
可可豆碱
右旋泛酸钙
右旋泛酸钠
合碘为
吐根流浸膏
吡啶甲酰肼
吡诺辛钠
含三桠苦
含布洛芬
含水杨酸
含水羊毛
含甘油约
含甘露醇
含甲硝唑
含硝苯地平
含酮洛芬
含铝酸铋
味子
咪替丁
哈壳
哚美辛
嘧啶二胺
四川川乌
四氢嘧啶
国产血竭
圆柏枝
圆柏膏
土五加
土堂参
土木香膏
土生地
土获
土萆薢
土藿香油
土蟞虫
地在
地服草
地板藤
地绵草
地骨皮山药
地骨皮等
地黄忍冬藤
地黄熟地黄
地黄等
地黄酊
地龙等
均除去毛
培养后
基己酸
基质适量
塞硝唑
墨旱莲茯苓
壁钱炭
壮筋丹
处方组分
复合铅盐
复方豆蔻酊
夏天无总碱
多种氨基酸
多种维生素
多糖和多肽
多索茶碱
多肽及核糖
多西份赛
大叶补血萆
大小蓟各
大枣等
大海米
大红炮
大腹皮三两
大芦
大蓟根
大风子仁
大鳖子
大黄和栀子
大黄粉
大黄藤
大黄黄芩
天仙子浸膏
天冬牛膝
天冬麦冬
天山龙盘七
天氨酸
天花粉等
天麻川牛膝
天麻枸杞子
天麻防己
头孢洛
头孢肟
女贞妇
女贞子山药
女贞子浸膏
奶油香精
妥路脂
姜制半夏
姜半复
姜膏
威灵灿
娱蚣
孔雀瓴炭
官桂樟脑
官桂油松节
对乙酰氨酚
小檗果
小风艾
尼替了
尼泊金
山枝茶
山柰等
山桔叶
山楂制成
山楂清膏
山橘干
山碴
山羊血粉
山茱肉
山豆根浸膏
山豆根甘草
岗稔子
岩精膏
川加皮
川楝子白芍
川灯心草
川膝
川芍
川芎丝子
川芎枳壳
川芎桂枝
川芎白芷
川萆薢
川西千里光
川贝叶
巴旦仁
巴朝天
巴豆霜朱砂
市菖蒲
布渣时
干姜砂仁
干姜粉
干姜粒
干姜荆芥
干芦根
干草浸膏
干草等
干葛
干蟾皮
干鹿肉
年黄
并含少量肽
广山楂
广狗鞭
广藿得地
广藿香叶
广酸枣
广霍香
应为
庶糖粉
廨香
延胡索等
延胡索粗碱
延胡萦
廷胡索
弗朗鼠李皮
弗郎鼠李皮
当归人参
当归干浸膏
当归木瓜
当归术
当归浸膏
当归炭
当归熟地黄
当归牛膝
当归白芍
当归等
当归防风
当药甙
当规
微粒化
心脉隆浸膏
性物质
悬钩子木
悬钩木
成份
成份栀子
扎氯铵
托西溴苄胺
拉维酸钾
拉霉素
拍子仁
摈榔
收获病毒液
救必
料为
新红花甙
新鲜玫瑰花
无患子果
无患子根
无机钙
无水咖啡因
无水羊毛脂
无色澄时
无茎芥
明矾各
