name
沐舒坦
安瑞克
益元黄精糖浆
寿星补汁
盖三淳
六味安消散
紫草膏
爱全乐(爱喘乐)
施复捷
盐酸二甲弗林注射液
亚坦
复方维生素注射液(4)
氨咖黄敏片
乳酸环丙沙星阴道泡腾片
宜力喜
尼莫地平片
清热醒脑灵片
红霉素眼膏
黄英咳喘糖浆
佩乐能
防风通圣丸
忆诺
奥一心
克度齐多夫定胶囊
注射用枸橼酸钠
班能苦参素注射液
艾妥
精制银翘解毒胶囊
瑞帕明
碳酸钙咀嚼片
三胶颗粒
克之
过氧乙酸溶液
吸入用色甘酸钠胶囊
舒肝康胶囊
绞股蓝总甙分散片
麝香追风止痛膏
茵芪肝复颗粒
氢溴酸右美沙芬胶囊
乳酸亚铁糖浆
抗A、抗B血型定型试剂(单克隆抗体)
艾好
吡拉西坦注射液
复方皂矾丸[药典]
盐酸地美索酯片
千安倍
驱风油
力达非
多瑞
盐酸头孢他美酯片
门冬氨酸钾镁口服溶液
柴银感冒颗粒
复方虫草养血颗粒
益母草膏
唑来膦酸注射液
银杏叶口服液
麝香壮骨膏
泰瑞宁
坦通
岭南万应止痛膏
养血安神片
肿节风注射液
海天益肾胶囊
玫芦消痤膏
佳蓉片
氯化钾注射液
归肾丸
桃芪生血胶囊
新福欣
盐酸苯海拉明注射液
肿痛舒喷雾剂
益母草颗粒
止带片
正庭
爱若华
快应茶
阿昔洛韦注射液
灵可必康
青华亮嗓三黄片
注射用阿昔洛韦
维儿康洗液
生脉饮
艾太
复方五味子糖浆
罗通定片
乙酰谷酰胺氯化钠注射液
盐酸莫雷西嗪片
归脾丸
浓氯化钠注射液
氟芬那酸胶囊
尼可地尔片
地西泮片曾用名：安定片
十二味痹通搽剂
复方双花糖浆
滋肾育胎丸
山梨醇注射液
归芪补血口服液
布洛芬口服液
西汉古酒
龟蛇酒
盐酸左西替利嗪片
为丁
鹿角霜
板蓝根糖浆
小儿化滞健脾丸
六甲蜜胺肠溶片
龙胆泻肝片
葛根素
多潘立酮片
乙酰半胱氨酸颗粒
易孚
芦笋颗粒
十全大补合剂
益虚宁片
舒胃药酒
通塞脉片
意泰丽
菲戈纳
吡拉西坦片
氯霉素滴眼液
甘木舒
正美汀
灵芝益寿胶囊
福尔栓
吡嘧司特钾滴眼液
欣美佳
养血生发胶囊
硬脂酸红霉素颗粒
安吉儿乐
欣复达
甲硝唑片
香砂六君丸
赛乐特
欣泰
盖衡
依诺沙星片
非诺贝特片
田七痛经胶囊
健胃消炎颗粒
爱佐欣盐酸左氧氟沙星
益动
汉森
硝酸咪康唑胶囊
坦释
诺森
复方木麻黄片
鹿茸参鞭酒
桑椹冲剂
乙琥胺糖浆
绞股蓝总甙胶囊
盐酸格拉司琼胶囊
便 通 胶 囊
双藤筋骨片
延寿片
珊瑚七十味丸
舒心通脉胶囊
黄芪建中丸
克林霉素磷酸酯凝胶
冻干水痘减毒活疫苗
养阴清肺膏
多力玛
白连止痢胶囊
玉真散
力尔凡
消痔灵片
阿普唑仑片
梅苏丸
乳癖消颗粒
参杞颗粒
七生力片
芩暴红止咳胶囊
复方田七胃痛胶囊
人参补丸
典必殊
威锐
赛克星
浓缩水牛角颗粒
木瓜丸
乐在
琥珀抱龙丸
赖氨匹林散
小青龙颗粒
骨仙片
香石双解袋泡剂
溶栓脑通胶囊
松根油吸入剂
血塞通胶囊
三金胶囊
白舒非
福善美
奥格门汀
伊达力
希络
小儿退热口服液
熊胆粉
氢溴酸二氢加兰他敏注射液
百宝丹搽剂
舒筋活血丸
注射用磷酸氟达拉滨
整肠生
痢必灵片
复方雷尼替丁颗粒
力比得
参桂鹿茸丸
升迈福
美洛昔康片
龟甲胶颗粒
贝飞达
绍兴大补酒
吸附霍乱类毒素、全菌体疫苗
肝健胶囊
安福乐
参蟾消解胶囊
咳宁胶囊
氨苯蝶啶氢氯噻嗪片
玉竹冲剂
美菲康
佳加盖
海普林
默尔康
欣奥欣
雷米普利片
澳立平
晴尔
复方瓜子金含片
诺欣
协达利
奥万路
瘀血痹胶囊
莲必治注射液
硫酸钡(Ⅱ型)干混悬剂
牛黄解毒胶囊
天晓龙胆泻肝片
安脑丸
溃得康颗粒
复方碳酸钙泡腾片
复方罗汉果止咳冲剂
脊髓灰质炎减毒疫苗糖丸
固精补肾丸
首席胃康灵胶囊
金黄色葡萄球菌滤液制剂(高聚生)
牛黄蛇胆川贝胶囊
洛迪
消癌平注射液
化瘀舒经胶囊
己酮可可碱注射液
益替欣
京都念慈菴
凯尔丁
那妥
比沙可啶肠溶片
滋补水鸭合剂
磺胺嘧啶眼膏
双羟萘酸噻嘧啶片
牛黄清感胶囊
肾炎康复片
蟾马正痛酊
史克肠虫清
氯雷他定胶囊
风热咳嗽胶囊
三香跌打损伤酒
克霉唑软膏
甘草锌颗粒
洋参保肺颗粒
感冒止咳冲剂
醋酸氢化可的松滴眼液
前通
伊可新
金龙补肾合剂
麦尼芬
奥力得
童康片
咳必清
爱通立
苦木注射液
先福吡兰
娇莎
洋参虫草益肾口服液
咳速停胶囊
迪双安
苯扎氯铵溶液
司莫司汀胶囊
重组(CHO细胞)乙型肝炎疫苗
泻痢保童丸
乐疾宁
婴儿健脾口服液
参苓健脾丸
银杏叶丸
奥贝
人参补膏
盐酸巴氨西林片
干彼美
天晓川芎茶调片
硫酸西索米星氯化钠注射液
盖诺
卡苯达唑乳膏
寒湿痹颗粒
胃复安
冠迪
宁坤丸
头痛宁胶囊
宁绪欣
卡比马唑片
通络祛痛膏
博美欣
佳乐施
氨酚美伪麻片
养血补肾丸
五味沙棘散
尿石通丸
贝特令
仙桂胶囊
慢严舒柠
前列泰片
捷芝
999皮炎平软膏
参茸丸
恬尔新
山楂麦曲颗粒
归元筋骨宁湿敷剂
桂龙益肾通络口服液
补血安神胶囊
小儿清肺化痰颗粒
注射用盐酸地尔硫卓
三七冠心宁合剂
新茜平
罗汉果止咳膏
制霉菌素片
金乌骨通胶囊
安神补心胶囊
去痛片
注射用三磷酸腺苷辅酶胰岛素
去甲斑蝥酸钠注射液
倍司特克
牛黄上清胶囊
指迷茯苓丸
贝尔芬
华意
鹿茸洋参片
卫迪
硫酸沙丁胺醇粉雾剂
利福喷丁胶囊
银花感冒冲剂
丹莪妇康煎膏
伤风净喷雾剂
槟榔花口服液
益雅轩
金归洗液
诺氟沙星片
奥克斯都保
黄藤素软胶囊
纳科思
湛江蛇药
长效异乐定
养荣百草丸
天和追风膏
三味泻痢颗粒
参苓健体粉
注射用氨苄西林钠舒巴坦钠
氨酚伪麻那敏片
比沙可啶片
盐酸氟奋乃静注射液
悉复欢
樟脑软膏
复方丙谷胺胶囊
风湿骨痛胶囊
注射用鼠抗人T淋巴细胞CD3抗原单克隆抗体
桑菊感冒糖浆
注射用呋脲苄青霉素钾
黄连解毒丸
银翘解毒软胶囊
复方甘草浙贝氯化铵片
西倍他
注射用盐酸四环素
吉时雨阿司匹林
茴香橘核丸
注射用复方甘草酸单铵S
牛黄解毒软胶囊
注射用盐酸多柔吡星
金银花颗粒
复方妥洛特罗糖浆
前列桂黄片
扶适灵
心神安胶囊
联环尔定
乐唯
六经头痛片
希普克定
曲昔匹特胶囊
养血荣发颗粒
金菊感冒片
贝盾
诺德伦
辅肽
甲溴贝那替秦片
保心片
注射用头孢哌酮钠舒巴坦钠
腮腺炎减毒活疫苗
樟脑磺酸钠注射液
虫草双参酒
健胃愈疡片
胆宁片[药典]
联邦止咳露
卡曲
奥一定
柳胺酚片
枣参安神胶囊
至信风
复方杜鹃片
接骨七厘散
布洛芬滴剂
硫酸锌糖浆
氢化可的松新霉素滴耳液
注射用细胞色素C
硫酸新霉素滴眼液
华蟾素注射液
夫立达R
桂芍镇痫片
益适纯
安神补脑液
注射用降纤酶
即复宁
蛇胆川贝散
开奇
十味诃子散
保达新
参茸补酒
沃平
重组乙型肝炎疫苗(酵母)
百蕊片
补血当归精
华昱
注射用丙戊酸钠
吲哚美辛缓释片
环吡酮胺软膏
施林
麝香壮骨巴布膏
鹿角胶颗粒
乐力
咳喘宁合剂
天泉息宁
优乐新　　
克裂霜
丽科吉
注射用硝普钠
奈韦拉平片
复方拳参片
天亿
红花七厘散
养心氏片
麝香祛痛气雾剂
氟铁龙
五味黄连丸
猪苓多糖胶囊
尤诺
三味肤宝软膏
消风止痒颗粒
达那唑
水杨酸镁胶囊
小金片
新乐敦
胞磷胆碱钠葡萄糖注射液
健儿消食口服液
养心宁神丸
异丁司特缓释胶囊
化瘀止痛栓
甲磺酸多沙唑嗪片
卫复康复胃散片
泰利得
天地欣
泮托拉唑钠肠溶胶囊
归脾胶囊
优尼
美罗平
浦虹
素平聚甲酚磺醛
对乙酰氨基酚滴剂
唐信
伤湿止痛膏
必麦森
感叹号
利舒卡
甲苯咪唑咀嚼片
抗感冒颗粒
壮骨木瓜丸
利巴韦林片
石椒草咳喘颗粒
双黄连注射液
橡皮生肌膏
瑞秦源
止泻灵片
欣唐屏
利迈先
巴戟口服液
安特尔
脑乐静
雅诺
固肠止泻丸
锐迈
复方追风膏
科特加
因培康
复方甘草酸单胺注射液
唐丰
强骨胶囊
磺胺二甲嘧啶钠注射液
鼻通滴鼻剂
缩合葡萄糖氯化钠注射液
维尼康
复方感冒片
贝立宁
思诺思
乐可
异福片
仲景胃灵片
仙鹿补酒
平喘抗炎胶囊
消炎退热冲剂
六君子丸
三七活血丸
长富天欣
乐友
复方二氯醋酸二异丙胺注射液
氯雷他定糖浆
博能注射用亚叶酸钙
博苏
气血固本口服液
心痛定
法莫替丁注射液
昕康
复方樟脑酊
硝酸咪康唑阴道片
诺和灵30R
帕迪星
羟布宗片
京万红
成静
富马酸伊布利特注射液
小儿清热解毒口服液
维血宁颗粒
活诺林
盐酸奈福泮片
更年宁
辰景
利福平胶囊
派奇
三黄清解片
益气聪明丸
克拉霉素胶囊
里尔统
妇康宁片
齐墩果酸胶囊
酒石酸托特罗定胶囊
补肾固齿丸
奥广素
氨力农注射液
"垂体后叶素,垂体素"
洛索洛芬钠片
壮血药酒
替他欣
小儿启脾丸
恒运
风痛灵
水杨酸钠片
养血饮口服液
加味逍遥片
鸡骨草胶囊
威赛来
喉疾灵片
氟康唑注射液
速新命
拨云退翳丸
恒迈
小牛血去蛋白提取物注射液
婴儿素
纳诺卡
精制冠心颗粒[药典]
肥儿散
艾者思
彼芬
六甲蜜胺片
呋喃硫胺注射液
大发表胶囊
海昆肾喜胶囊
益肾安神膏
万复因
奥拉米特片
温胃降逆颗粒
阿法骨化醇软胶囊
复方枸橼酸喷托维林糖浆
诺沙
诺沛
双益平
保利尔胶囊
小儿复方麝香草酚撒粉
立健新
心可宁胶囊
同欣
益心丸
人参袋泡茶
消食颗粒
舒林酸片
清热解毒颗粒
百癣夏塔热片
长建宁
风湿马钱片
复方贝母氯化铵片
多维铁口服溶液
维生素B6缓释片
氨基己酸注射液
感冒止咳颗粒
泛酸钙片
养荣丸
杜秘克
利巴韦林分散片
肾上腺色腙注射液
芙美松
注射用唑来膦酸
明目滋肾片
氯唑西林钠颗粒
劳拉西泮片
颈痛颗粒
脑蛋白水解物片
利福平片
金牡感冒片
沙溪凉茶
施维宝
双黄连栓(小儿消炎栓)
开胃健脾丸
参苓健脾胃颗粒
易尚
立加利仙
脑得生丸
Daunoblastina
骨折挫伤胶囊
希思宁
前列舒乐颗粒
灵丹草合剂
薄芝糖肽注射液
乳安片
氨肽素硫酸锌片
贝诺酯片
薄荷麝香草酚搽剂
贞芪扶正胶囊
痛经口服液
维尔亚
欣欣
凯怡注射用辅酶A
维生素D3
除障则海甫片
冠脉康片
来比信注射用盐酸头孢吡肟
苏克
银翘双解栓
秦皮接骨胶囊
盐酸氮卓斯汀片
温经活血片
血塞通滴丸
当归流浸膏
全鹿大补丸
奇诺必通
单硝酸异山梨酯氯化钠注射液
复方四维女贞子胶囊
新百强能注射用三磷酸腺苷辅酶胰岛素
琥乙红霉素片
清肺止咳丸
洁阴灵洗剂
茶苯海明片
利诺刻
西瓜霜清咽含片
长松
萝芙木片
尤尼欣
安怡
京都念慈庵蜜炼川贝枇杷膏
清咽滴丸
鹿首安神颗粒
维胺酯胶丸
养血当归糖浆
胃散
复安欣
薄荷喉片
利血平片
双丹胶囊
蟾麝救心丸
龟鹿补肾口服液
注射用盐酸大观霉素
维生素A胶丸
参茸珍宝片
凯力达
六味伤复宁酊
舒阴洁洗剂
止咳枇杷颗粒
牛磺酸散
